ID,RADEG,DECDEG,CLASS,DATATABLE,i,g
Johnson12_280,11.699548,42.317127,4.0,johnson12_table6,22.142,23.653
Johnson12_293,11.699817,42.316284,4.0,johnson12_table6,22.142,23.653
B293D,11.700404166666669,40.039366666666666,6.0,m31rbcV5,25.144,25.861
SK210C,11.7008583,41.7611806,6.0,m31rbcV5,22.751,24.741
Johnson12_271,11.701117,42.307087,4.0,johnson12_table6,23.112,24.548
Johnson12_346,11.705051,42.286083,4.0,johnson12_table6,22.043,24.017
Johnson12_277,11.706165,42.30983,4.0,johnson12_table6,22.244,23.75
G327,11.7062042,42.7463139,1.0,m31rbcV5,19.563,20.585
Johnson12_340,11.706353,42.264996,4.0,johnson12_table6,22.638,24.222
SK211C,11.7073792,41.7622306,6.0,m31rbcV5,20.23,21.403
Johnson12_343,11.709977,42.271786,4.0,johnson12_table6,21.478,23.838
SK098D,11.7103833,40.6555361,6.0,m31rbcV5,24.878,25.758
Johnson12_339,11.711415,42.266758,4.0,johnson12_table6,21.059,23.732
SK107A,11.7117917,41.7076389,6.0,m31rbcV5,18.693,19.334
B294D,11.7128833,40.0287972,6.0,m31rbcV5,23.068,24.737
Johnson12_342,11.71299,42.269012,4.0,johnson12_table6,20.865,23.245
Johnson12_288,11.713333,42.32753,4.0,johnson12_table6,23.051,24.867
B491,11.713975,41.1625056,4.0,m31rbcV5,18.695,19.521
B390,11.715133333333334,40.39636111111111,6.0,m31rbcV5,21.264,23.242
Johnson12_290,11.715317,42.327106,4.0,johnson12_table6,21.24,23.282
Johnson12_289,11.717139,42.335674,4.0,johnson12_table6,21.786,22.918
B295D,11.717375,41.2525333,4.0,m31rbcV5,17.946,19.256
SK212C,11.72145,41.3686306,2.0,m31rbcV5,18.561,20.253
Johnson12_287,11.722888,42.32933,4.0,johnson12_table6,21.765,23.489
Johnson12_284,11.722913,42.320667,4.0,johnson12_table6,21.443,23.52
B296D,11.7240458,40.8275389,6.0,m31rbcV5,24.19,25.012
SK227B,11.727,42.0131639,2.0,m31rbcV5,19.69,19.452
SK228B,11.7313208,42.3472472,6.0,m31rbcV5,22.637,23.876
B297D,11.7320042,42.3291583,4.0,m31rbcV5,20.815,23.02
LAMOST-C22,11.73863,29.6935,4.0,,22.081,23.744
LAMOST-C22,11.73863,29.6935,4.0,,22.081,23.744
B391,11.7421125,41.5656972,1.0,m31rbcV5,22.756,23.762
SK213C,11.744875,42.29591666666666,1.0,huxor14_table2,19.689,20.67
SK214C,11.7455,40.9006806,2.0,m31rbcV5,21.67,22.909
B298D,11.7479542,40.3309944,4.0,m31rbcV5,21.631,23.246
B299D,11.7512625,40.9938361,4.0,m31rbcV5,19.036,20.107
SK229B,11.7514292,40.7577528,4.0,m31rbcV5,24.109,25.148
B300D,11.7514458,40.6769028,4.0,m31rbcV5,22.116,23.155
B392,11.7539542,41.912375,3.0,m31rbcV5,18.483,18.908
B393,11.7550167,41.401775,1.0,m31rbcV5,21.292,22.493
B301D,11.7587,39.37865,4.0,m31rbcV5,21.281,22.99
SK230B,11.7591792,41.1820667,2.0,m31rbcV5,18.879,20.189
SK215C,11.7596708,41.0570111,2.0,m31rbcV5,24.186,24.857
B492,11.7605917,41.1701694,4.0,m31rbcV5,18.272,19.685
SK216C,11.7656917,41.6540611,2.0,m31rbcV5,19.072,20.229
B302D,11.7687917,40.0269194,6.0,m31rbcV5,22.242,23.773
B303D,11.7688208,39.7003222,4.0,m31rbcV5,22.802,24.087
B394,11.77345,41.1366611,4.0,m31rbcV5,17.598,18.752
B395,11.7753667,41.2070667,4.0,m31rbcV5,17.284,18.634
B304D,11.7769958,41.5956333,4.0,m31rbcV5,18.522,19.598
SK099D,11.7786167,40.6166472,6.0,m31rbcV5,24.081,24.514
SK217C,11.78155,41.6885,6.0,m31rbcV5,20.126,20.886
B305D,11.7843583,39.8050694,4.0,m31rbcV5,23.29,24.237
SK017E,11.8022375,41.5021778,4.0,m31rbcV5,18.98,20.199
SK231B,11.808791666666666,40.37311111111112,6.0,m31rbcV5,18.95,19.486
BA28,11.80925,42.36172222222223,4.0,m31rbcV5,19.316,20.877
SK108A,11.8093083,40.6366889,6.0,m31rbcV5,24.165,25.917
SK232B,11.810124999999998,40.42744444444444,4.0,m31rbcV5,20.029,22.41
B306D,11.8103292,39.7540139,4.0,m31rbcV5,18.94,20.99
B493,11.8103333,42.284925,4.0,m31rbcV5,18.243,19.982
SK233B,11.8133208,41.0201194,2.0,m31rbcV5,19.01,19.967
SK100D,11.8146667,40.6160556,6.0,m31rbcV5,23.813,25.129
SK109A,11.8202208,41.0532333,1.0,m31rbcV5,19.498,20.098
B494,11.8351375,41.9159083,4.0,m31rbcV5,20.452,22.273
B307D,11.8357875,39.7372139,4.0,m31rbcV5,23.797,24.786
SK218C,11.8416625,42.4493417,6.0,m31rbcV5,23.622,24.249
B308D,11.8481708,41.7624806,6.0,m31rbcV5,21.703,23.938
B309D,11.8494542,40.3255222,6.0,m31rbcV5,23.341,24.551
B495,11.8528833,41.9198722,2.0,m31rbcV5,22.091,23.616
DAO91,11.8536375,42.6623389,4.0,m31rbcV5,18.475,20.116
B396,11.854825,40.3617056,1.0,m31rbcV5,22.928,23.546
SK219C,11.8554208,41.0392889,2.0,m31rbcV5,21.949,23.897
SK018E,11.8592917,41.7948333,4.0,m31rbcV5,19.216,20.543
B310D,11.8620583,40.9060472,4.0,m31rbcV5,22.072,23.179
B397,11.8634583,41.2028917,1.0,m31rbcV5,21.928,23.198
SK220C,11.8699708,41.8973,6.0,m31rbcV5,21.787,23.592
B496,11.8727417,39.6732639,4.0,m31rbcV5,23.813,25.126
B312D,11.8728083,40.0374,4.0,m31rbcV5,19.785,21.048
B311D,11.8737292,41.7224778,4.0,m31rbcV5,21.73,23.29
B313D,11.8792458,40.4521667,6.0,m31rbcV5,25.196,26.245
SK019E,11.8799167,41.88325,4.0,m31rbcV5,18.641,19.858
B314D,11.8820292,40.8864278,4.0,m31rbcV5,21.288,23.238
C29,11.885833333333332,28.065555555555555,2.0,di_tullio_zinn_13_table2,22.386,23.683
B315D,11.8884917,39.9460722,4.0,m31rbcV5,22.723,25.587
B316D,11.8958958,40.4408583,6.0,m31rbcV5,24.702,24.894
SK234B,11.8969,41.0253639,2.0,m31rbcV5,19.527,20.22
B317D,11.9003417,40.3750917,4.0,m31rbcV5,22.556,23.589
DAO92,11.9068667,42.7984917,4.0,m31rbcV5,18.087,19.531
B318D,11.9075917,40.4242667,6.0,m31rbcV5,23.816,24.397
B319D,11.9129083,40.4178861,6.0,m31rbcV5,23.804,24.473
SDSS7,11.92125,42.07138888888889,4.0,di_tullio_zinn_13_table1,20.786,21.903
B320D,11.9226583,42.070575,4.0,m31rbcV5,19.082,20.098
SK020E,11.9237083,41.7781667,4.0,m31rbcV5,17.948,19.238
B497,11.9368917,40.19365,4.0,m31rbcV5,17.821,19.253
B321D,11.9393875,41.2577056,4.0,m31rbcV5,19.126,19.986
B322D,11.9404042,39.7449306,4.0,m31rbcV5,18.954,20.286
DAO93,11.942408333333333,42.74885555555556,4.0,m31rbcV5,18.106,19.662
B498,11.955875,41.6526417,4.0,m31rbcV5,21.994,23.37
G339,11.9592292,43.1545639,1.0,m31rbcV5,17.712,18.546
B323D,11.959875,40.1280389,6.0,m31rbcV5,24.659,25.497
SK235B,11.9754375,41.556375,6.0,m31rbcV5,22.62,24.005
SK101D,11.9760417,40.7688056,6.0,m31rbcV5,23.457,24.265
B324D,11.9762083,41.75915,6.0,m31rbcV5,23.797,24.897
DAO94,11.976662499999998,42.73377222222222,4.0,m31rbcV5,18.278,19.61
SK110A,11.98245,41.4590194,1.0,m31rbcV5,25.175,25.915
BA10,11.984524999999998,42.478813888888894,4.0,m31rbcV5,19.23,20.601
C036,11.9886875,42.1158583,6.0,m31rbcV5,23.229,24.506
B325D,11.9888333,42.1173,4.0,m31rbcV5,18.378,19.955
B398,11.990775,41.8126833,1.0,m31rbcV5,23.941,25.11
SK236B,11.99135,41.57565,6.0,m31rbcV5,,
SK237B,11.99355,41.5237806,6.0,m31rbcV5,,
SK221C,11.9951292,41.6592861,2.0,m31rbcV5,,
SK222C,11.997833333333332,41.90361111111111,6.0,m31rbcV5,,
SK102D,11.9979667,41.8136667,6.0,m31rbcV5,,
B399,11.9981625,41.5912167,1.0,m31rbcV5,,
B400,12.0060042,42.4258222,1.0,m31rbcV5,,
SK238B,12.006916666666667,41.83247222222222,6.0,m31rbcV5,,
B499,12.0147458,39.7039167,4.0,m31rbcV5,,
SK223C,12.019208333333331,40.14083333333333,4.0,m31rbcV5,,
SK103D,12.02195,41.8307194,6.0,m31rbcV5,,
SK104D,12.029375,41.4834722,6.0,m31rbcV5,,
SK105D,12.0319375,41.9660333,6.0,m31rbcV5,,
B401,12.03545,41.6783139,1.0,m31rbcV5,,
SK224C,12.036,41.8189583,2.0,m31rbcV5,,
DAO96,12.0371042,42.9619361,4.0,m31rbcV5,,
DAO97,12.0378042,42.9220111,4.0,m31rbcV5,,
B326D,12.0378458,39.5006833,4.0,m31rbcV5,,
SK239B,12.0403917,41.8102444,6.0,m31rbcV5,,
C007,12.0444708,42.4230389,6.0,m31rbcV5,,
B327D,12.0449875,41.540725,4.0,m31rbcV5,,
SK111A,12.0609625,41.4887361,1.0,m31rbcV5,,
SH24,12.064770833333332,42.42142222222222,6.0,m31rbcV5,,
SK106D,12.0660833,41.6413972,6.0,m31rbcV5,,
SK112A,12.06635,41.3920111,6.0,m31rbcV5,,
B328D,12.0695208,40.3641167,4.0,m31rbcV5,,
B500,12.0717125,41.8961361,4.0,m31rbcV5,,
SK107D,12.0720833,41.3712778,6.0,m31rbcV5,,
B329D,12.0808708,42.1407694,4.0,m31rbcV5,,
B501,12.09815,40.4893139,4.0,m31rbcV5,,
SK240B,12.100583333333333,40.11197222222222,4.0,m31rbcV5,,
SK241B,12.1033708,41.8817139,6.0,m31rbcV5,,
C30,12.105833333333331,29.2675,4.0,di_tullio_zinn_13_table2,,
PAndAS-37,12.110541666666666,37.92837222222222,1.0,huxor14_table1,,
SK242B,12.1110917,41.32975,2.0,m31rbcV5,,
B330D,12.1123292,41.6354278,6.0,m31rbcV5,,
SK243B,12.113291666666663,42.04541666666667,4.0,m31rbcV5,,
SK244B,12.1143708,41.1047528,2.0,m31rbcV5,,
DAO98,12.1215292,42.3115639,4.0,m31rbcV5,,
B331D,12.1218458,41.5861389,4.0,m31rbcV5,,
B332D,12.1222375,41.6363667,4.0,m31rbcV5,,
B502,12.1246625,39.6551861,4.0,m31rbcV5,,
SK245B,12.1267083,41.8806,6.0,m31rbcV5,,
SK246B,12.1278208,41.9247972,6.0,m31rbcV5,,
SK225C,12.130583333333332,42.01819444444445,4.0,m31rbcV5,,
SK247B,12.1343083,41.7909694,6.0,m31rbcV5,,
SK108D,12.1352917,41.3831111,6.0,m31rbcV5,,
SK248B,12.1365208,41.5935889,6.0,m31rbcV5,,
SK249B,12.137333333333332,42.04583333333333,4.0,m31rbcV5,,
SK021E,12.1397417,41.72905,4.0,m31rbcV5,,
SK226C,12.1429417,41.9075194,6.0,m31rbcV5,,
B402,12.1501917,42.0262611,1.0,m31rbcV5,,
B333D,12.1513583,41.3450278,4.0,m31rbcV5,,
SK250B,12.1528625,41.6523667,6.0,m31rbcV5,,
B503,12.1559083,39.5176167,4.0,m31rbcV5,,
SK113A,12.1677792,41.9291389,6.0,m31rbcV5,,
SK251B,12.1695625,41.8652306,6.0,m31rbcV5,,
SK252B,12.171375,41.53183333333333,6.0,m31rbcV5,,
SK253B,12.17615,41.5690639,6.0,m31rbcV5,,
SK227C,12.183541666666668,42.26355555555556,4.0,m31rbcV5,,
SK109D,12.187375,41.3865278,6.0,m31rbcV5,,
B504,12.1882,40.14609444444445,4.0,m31rbcV5,,
BA11,12.189958333333331,42.39380555555555,4.0,huxor14_table2,,
SK228C,12.193708333333332,41.77938888888889,4.0,m31rbcV5,,
DAO99,12.201308333333332,42.54588888888889,4.0,m31rbcV5,,
SK254B,12.2084417,41.952,6.0,m31rbcV5,,
H21,12.2108083,41.1433972,1.0,m31rbcV5,,
B334D,12.228533333333331,39.59890833333333,4.0,m31rbcV5,,
LAMOST-1,12.23263,35.56682,4.0,,,
LAMOST-1,12.23263,35.56682,4.0,,,
SK110D,12.2478792,41.4699111,6.0,m31rbcV5,,
G347,12.2481833,42.6934417,4.0,m31rbcV5,,
B335D,12.2552333,42.2608528,4.0,m31rbcV5,,
SK255B,12.26258333333333,41.91605555555555,1.0,huxor14_table2,,
SK256B,12.272416666666665,41.960638888888894,4.0,m31rbcV5,,
DAO101,12.27705,42.5092972,4.0,m31rbcV5,,
B336D,12.2908708,41.2898278,6.0,m31rbcV5,,
SK229C,12.295999999999998,41.96475,4.0,m31rbcV5,,
B337D,12.2967042,41.1225167,1.0,m31rbcV5,,
2M006,12.296875,38.1142778,4.0,m31rbcV5,,
SK230C,12.3054875,41.0171361,6.0,m31rbcV5,,
DAO102,12.308225,42.8854222,4.0,m31rbcV5,,
SK231C,12.3118292,41.1524167,6.0,m31rbcV5,,
LAMOST-C03,12.31295,41.51334,6.0,,,
LAMOST-C03,12.31295,41.51334,6.0,,,
SK257B,12.313375,41.02483333333333,6.0,m31rbcV5,,
B505,12.3139917,42.3177083,4.0,m31rbcV5,,
B338D,12.3156875,40.77318611111111,4.0,m31rbcV5,,
SK111D,12.3202917,41.0161389,6.0,m31rbcV5,,
B339D,12.322887499999998,40.75182777777778,4.0,m31rbcV5,,
B403,12.3234458,41.5856056,1.0,m31rbcV5,,
DAO104,12.338945833333332,42.271277777777776,4.0,m31rbcV5,,
SK232C,12.356791666666664,42.10186111111111,4.0,m31rbcV5,,
G349,12.3687792,40.0473028,4.0,m31rbcV5,,
2M041,12.3687917,38.4379444,6.0,m31rbcV5,,
B340D,12.371558333333333,41.07558333333333,4.0,m31rbcV5,,
B341D,12.3833792,41.6502083,4.0,m31rbcV5,,
B404,12.3855083,40.6888472,4.0,m31rbcV5,,
C31,12.387916666666664,34.86666666666667,4.0,di_tullio_zinn_13_table2,,
B506,12.395437499999998,40.00803888888889,4.0,m31rbcV5,,
DAO105,12.3976458,42.8490944,4.0,m31rbcV5,,
SK233C,12.398541666666665,42.19522222222222,4.0,m31rbcV5,,
B342D,12.4000333,42.2720611,4.0,m31rbcV5,,
C32,12.406249999999998,33.748333333333335,4.0,di_tullio_zinn_13_table2,,
B507,12.410075,40.7501,4.0,m31rbcV5,,
B405,12.4158417,41.5915833,1.0,m31rbcV5,,
DAO107,12.422275,42.7587056,4.0,m31rbcV5,,
H22,12.4360833,38.310525,1.0,m31rbcV5,,
PAndAS-38,12.440291666666663,47.9092,1.0,huxor14_table1,,
B508,12.4408667,41.3896722,6.0,m31rbcV5,,
B343D,12.4546917,41.9471889,4.0,m31rbcV5,,
B344D,12.466925,41.6107944,1.0,m31rbcV5,,
B345D,12.468975,40.8861389,2.0,m31rbcV5,,
B509,12.4702042,42.1620472,4.0,m31rbcV5,,
B406,12.497175,42.2655306,4.0,m31rbcV5,,
B346D,12.515625,40.62757777777778,4.0,m31rbcV5,,
B407,12.5414833,41.6835944,1.0,m31rbcV5,,
B347D,12.5575083,40.9400778,4.0,m31rbcV5,,
SK258B,12.57275,42.11183333333334,4.0,m31rbcV5,,
G353,12.5758833,42.5955972,1.0,m31rbcV5,,
B348D,12.580079166666666,40.96743888888889,4.0,m31rbcV5,,
C33,12.593749999999998,41.859722222222224,4.0,di_tullio_zinn_13_table2,,
B408,12.6248083,40.5913306,4.0,m31rbcV5,,
B349D,12.6333375,41.2223167,4.0,m31rbcV5,,
B510,12.641275,41.8223417,4.0,m31rbcV5,,
PAndAS-39,12.650916666666664,42.53035833333333,1.0,huxor14_table1,,
SDSS8a,12.65125,42.53055555555555,1.0,di_tullio_zinn_13_table1,,
B409,12.6632792,41.2931528,6.0,m31rbcV5,,
MGC1,12.6769125,32.9163278,1.0,m31rbcV5,,
B511,12.680908333333331,40.18705277777777,4.0,m31rbcV5,,
PAndAS-40,12.6825,40.058388888888885,1.0,huxor14_table1,,
B410,12.6863458,40.976525,4.0,m31rbcV5,,
HEC9,12.6911667,41.6929444,8.0,m31rbcV5,,
B512,12.693016666666669,39.888863888888885,4.0,m31rbcV5,,
B513,12.699191666666666,41.429519444444445,4.0,m31rbcV5,,
B350D,12.7035583,42.3622167,4.0,m31rbcV5,,
SK234C,12.78625,42.1910167,6.0,m31rbcV5,,
C34,12.799999999999995,43.55972222222222,4.0,di_tullio_zinn_13_table2,,
C35,12.85083333333333,27.317777777777778,2.0,di_tullio_zinn_13_table2,,
B519,12.8755833,34.1274722,4.0,m31rbcV5,,
C36,12.885833333333332,41.95666666666667,4.0,di_tullio_zinn_13_table2,,
G355,12.890583333333332,39.95994722222223,4.0,m31rbcV5,,
C37,12.947083333333332,41.62555555555556,4.0,di_tullio_zinn_13_table2,,
2M013,12.982,47.1230278,4.0,m31rbcV5,,
C38,12.995833333333332,27.50555555555556,2.0,di_tullio_zinn_13_table2,,
SH25,13.016891666666666,41.58495833333333,4.0,m31rbcV5,,
C39,13.144166666666663,43.30694444444444,4.0,di_tullio_zinn_13_table2,,
EXT8,13.3105583,41.5567972,1.0,m31rbcV5,,
PAndAS-41,13.414916666666665,42.587494444444445,1.0,huxor14_table1,,
SDSS9,13.414999999999996,42.587500000000006,1.0,di_tullio_zinn_13_table1,,
C40,13.52625,29.921666666666667,4.0,di_tullio_zinn_13_table2,,
MCGC8,13.6040542,39.7154694,1.0,m31rbcV5,,
HEC10,13.6514792,44.9788694,8.0,m31rbcV5,,
2M028,13.6612917,45.1246389,4.0,m31rbcV5,,
HEC11,13.8220208,38.8508111,8.0,m31rbcV5,,
SDSS10,13.86708333333333,43.99194444444444,4.0,di_tullio_zinn_13_table1,,
B516,13.9109042,45.4113972,6.0,m31rbcV5,,
MCGC9,13.93315,42.7712083,1.0,m31rbcV5,,
PAndAS-42,14.158499999999998,39.67386944444444,1.0,huxor14_table1,,
PAndAS-43,14.161666666666664,42.45493611111112,1.0,huxor14_table1,,
2M029,14.2094167,40.1478333,4.0,m31rbcV5,,
PAndAS-44,14.482874999999998,41.71583611111112,1.0,huxor14_table1,,
MCEC4,14.56425,38.0505611,8.0,m31rbcV5,,
HEC13,14.5705375,37.2308111,8.0,m31rbcV5,,
PAndAS-45,14.658166666666665,41.95318888888889,1.0,huxor14_table1,,
SDSS11,14.735,42.46055555555556,1.0,di_tullio_zinn_13_table1,,
PAndAS-46,14.735,42.46063611111112,1.0,huxor14_table1,,
PAndAS-47,14.769916666666663,42.37640555555556,1.0,huxor14_table1,,
LAMOST-C10,14.79318,43.93129,6.0,,,
LAMOST-C10,14.79318,43.93129,6.0,,,
H26,14.8640417,37.6928111,1.0,m31rbcV5,,
PAndAS-48,14.867749999999996,31.48628888888889,1.0,huxor14_table1,,
H25,14.8939208,44.0941194,1.0,m31rbcV5,,
B517,14.9995417,41.9018889,1.0,m31rbcV5,,
C41,15.052916666666665,34.011944444444445,4.0,di_tullio_zinn_13_table2,,
2M016,15.0995833,42.4306944,4.0,m31rbcV5,,
2M017,15.1573333,42.2179167,4.0,m31rbcV5,,
PAndAS-49,15.208625,42.30368055555555,1.0,huxor14_table1,,
2M007,15.29625,39.2513056,4.0,m31rbcV5,,
2M008,15.430875,40.40575,4.0,m31rbcV5,,
PAndAS-50,15.461083333333333,48.30533888888888,1.0,huxor14_table1,,
PAndAS-51,15.527541666666666,42.80184444444444,1.0,huxor14_table1,,
C42,15.63375,25.001944444444444,2.0,di_tullio_zinn_13_table2,,
C43,15.814999999999998,29.47611111111111,2.0,di_tullio_zinn_13_table2,,
2M030,15.959,43.3431111,4.0,m31rbcV5,,
LAMOST-C11,15.96447,45.29663,6.0,,,
LAMOST-C11,15.96447,45.29663,6.0,,,
LAMOST-C14,16.00398,40.59559,4.0,,,
LAMOST-C14,16.00398,40.59559,4.0,,,
C44,16.055833333333332,28.59,2.0,di_tullio_zinn_13_table2,,
C45,16.429166666666664,30.94527777777778,4.0,di_tullio_zinn_13_table2,,
C46,16.5275,27.758333333333333,2.0,di_tullio_zinn_13_table2,,
C47,16.561666666666667,34.020833333333336,4.0,di_tullio_zinn_13_table2,,
C48,16.66875,32.499722222222225,4.0,di_tullio_zinn_13_table2,,
C49,16.85333333333333,29.12611111111111,2.0,di_tullio_zinn_13_table2,,
MCGC10,16.8596583,35.7801139,1.0,m31rbcV5,,
PAndAS-Cand-02,16.974499999999995,48.378275,4.0,huxor14_table1,,
C50,17.13958333333333,33.78611111111111,4.0,di_tullio_zinn_13_table2,,
C51,17.419166666666662,34.23694444444445,4.0,di_tullio_zinn_13_table2,,
LAMOST-C02,17.44993,44.90916,6.0,,,
LAMOST-C02,17.44993,44.90916,6.0,,,
2M033,17.5007917,40.4058333,4.0,m31rbcV5,,
C52,17.711666666666666,44.74388888888889,4.0,di_tullio_zinn_13_table2,,
SDSS12,18.195833333333333,42.42361111111111,1.0,di_tullio_zinn_13_table1,,
PAndAS-52,18.195875,42.423575,1.0,huxor14_table1,,
C53,18.342916666666664,25.376944444444444,2.0,di_tullio_zinn_13_table2,,
C54,18.476666666666667,28.76833333333333,2.0,di_tullio_zinn_13_table2,,
C55,18.62333333333333,46.10194444444445,4.0,di_tullio_zinn_13_table2,,
VDB00,19.0171458,49.6100528,6.0,m31rbcV5,,
SDSS13,19.173749999999995,33.32361111111111,4.0,di_tullio_zinn_13_table1,,
C56,19.399999999999995,46.18833333333333,4.0,di_tullio_zinn_13_table2,,
PAndAS-53,19.493374999999997,39.24811111111112,1.0,huxor14_table1,,
PAndAS-54,19.50058333333333,39.28331388888889,1.0,huxor14_table1,,
C57,19.54083333333333,29.235833333333336,2.0,di_tullio_zinn_13_table2,,
PAndAS-55,19.835041666666665,46.0532,4.0,huxor14_table1,,
C58,19.9325,33.15555555555555,4.0,di_tullio_zinn_13_table2,,
LAMOST-C05,20.15258,36.50384,4.0,,,
LAMOST-C05,20.15258,36.50384,4.0,,,
LAMOST-C13,20.41774,42.53701,6.0,,,
LAMOST-C13,20.41774,42.53701,6.0,,,
SDSS14,20.58625,35.19305555555555,4.0,di_tullio_zinn_13_table1,,
C59,20.73625,42.244166666666665,4.0,di_tullio_zinn_13_table2,,
SDSS15,20.76458333333333,41.91972222222222,1.0,di_tullio_zinn_13_table1,,
PAndAS-56,20.76470833333333,41.91972777777777,1.0,huxor14_table1,,
LAMOST-C23,21.04854,41.70561,4.0,,,
LAMOST-C23,21.04854,41.70561,4.0,,,
C60,21.544999999999995,43.81972222222223,4.0,di_tullio_zinn_13_table2,,
C61,21.906666666666663,38.11805555555556,4.0,di_tullio_zinn_13_table2,,
PAndAS-57,21.94795833333333,40.67977777777777,1.0,huxor14_table1,,
C62,21.94833333333333,40.68,2.0,di_tullio_zinn_13_table2,,
C63,22.160833333333333,44.01305555555555,4.0,di_tullio_zinn_13_table2,,
G,22.20478,47.07277,1.0,di_tullio_zinn_14_table1,,
PAndAS-58,22.259,40.785738888888886,1.0,huxor14_table1,,
SDSS16,22.259166666666665,40.78583333333333,1.0,di_tullio_zinn_13_table1,,
C64,22.614166666666662,48.75416666666667,2.0,di_tullio_zinn_13_table2,,
C65,22.822499999999994,45.72861111111112,4.0,di_tullio_zinn_13_table2,,
LAMOST-C04,22.98796,30.96388,6.0,,,
LAMOST-C04,22.98796,30.96388,6.0,,,
C66,23.19083333333333,42.95888888888889,4.0,di_tullio_zinn_13_table2,,
C67,23.49625,42.63388888888889,4.0,di_tullio_zinn_13_table2,,
C68,23.525,45.72555555555556,4.0,di_tullio_zinn_13_table2,,
C69,23.66458333333333,44.094722222222224,4.0,di_tullio_zinn_13_table2,,
LAMOST-C12,23.75001,32.17213,4.0,,,
LAMOST-C12,23.75001,32.17213,4.0,,,
HM33-D,23.759166666666665,31.23925,1.0,huxor09_table1,,
LAMOST-C18,23.84216,29.55245,4.0,,,
LAMOST-C18,23.84216,29.55245,4.0,,,
M33-E,23.84466,32.07559,1.0,,,
HM33-A,23.924083333333336,28.82097222222222,1.0,huxor09_table1,,
HM33-B,24.00883333333333,29.96372222222222,1.0,huxor09_table1,,
C70,24.05875,45.62638888888889,2.0,di_tullio_zinn_13_table2,,
LAMOST-2,24.07521,30.27437,4.0,,,
LAMOST-2,24.07521,30.27437,4.0,,,
HM33-C,24.31025,31.07438888888889,1.0,huxor09_table1,,
LAMOST-C16,25.11528,30.62788,4.0,,,
LAMOST-C16,25.11528,30.62788,4.0,,,
LAMOST-C20,26.02594,30.52029,4.0,,,
LAMOST-C20,26.02594,30.52029,4.0,,,
LAMOST-C19,26.13748,30.74861,4.0,,,
LAMOST-C19,26.13748,30.74861,4.0,,,
C71,355.08958333333334,46.00611111111111,2.0,di_tullio_zinn_13_table2,,
C72,355.28916666666663,47.905277777777776,2.0,di_tullio_zinn_13_table2,,
SDSS17a,355.4583333333333,44.83527777777778,1.0,di_tullio_zinn_13_table1,,
C73,356.00625,38.95555555555556,2.0,di_tullio_zinn_13_table2,,
C74,356.7079166666666,45.24722222222222,2.0,di_tullio_zinn_13_table2,,
C75,357.17041666666665,39.62916666666667,2.0,di_tullio_zinn_13_table2,,
SDSS18,357.2904166666666,40.458333333333336,4.0,di_tullio_zinn_13_table1,,
PAndAS-01,359.300125,43.5523,1.0,huxor14_table1,,
PAndAS-02,359.48204166666665,41.78034722222222,1.0,huxor14_table1,,
