Obs.Y,Obs.M,Obs.D,Obs.h,Obs.m,Obs.s,MJD,RAh,RAm,RAs,DEd,DEm,DEs,ExpID,FieldID,Other,PID,Filter,Exp,i,g
2004,11,7,6,1,57.13,53316.2513557,1,33,51.0,30,39,37.0,767810,m026,M33C,04BF26,g.MP9401,480,20.442,20.89
2004,11,8,8,13,15.58,53317.3425415,0,55,49.6,36,14,14.0,767962,m143,M16,04BF20,i.MP9701,289,,
2004,11,8,8,18,53.96,53317.3464579,0,55,48.77,36,14,11.0,767963,m143,M16,04BF20,i.MP9701,289,,
2004,11,8,8,24,32.39,53317.3503749,0,55,49.84,36,14,4.0,767964,m143,M16,04BF20,i.MP9701,289,,
2004,11,8,8,30,13.02,53317.3543174,0,55,50.42,36,14,17.0,767965,m143,M16,04BF20,i.MP9701,289,,
2004,11,8,8,35,53.11,53317.3582535,0,55,49.35,36,14,24.0,767966,m143,M16,04BF20,i.MP9701,289,,
2004,11,8,9,34,50.6,53317.3991968,1,33,51.0,30,39,37.1,767975,m026,M33C,04BF26,g.MP9401,480,20.442,20.89
2004,11,8,9,56,44.73,53317.4144066,1,33,51.0,30,39,37.1,767977,m026,M33C,04BF26,i.MP9701,600,20.442,20.89
2004,11,9,5,59,1.89,53318.2493274,1,0,41.5,36,11,52.4,768074,m141,M17,04BF20,g.MP9401,289,,
2004,11,9,6,4,46.47,53318.2533156,1,0,40.67,36,11,49.4,768075,m141,M17,04BF20,g.MP9401,289,,
2004,11,9,6,10,29.25,53318.257283,1,0,41.74,36,11,42.4,768076,m141,M17,04BF20,g.MP9401,289,,
2004,11,9,6,16,10.13,53318.2612284,1,0,42.32,36,11,55.4,768077,m141,M17,04BF20,g.MP9401,289,,
2004,11,9,6,21,52.91,53318.2651958,1,0,41.25,36,12,2.5,768078,m141,M17,04BF20,g.MP9401,289,,
2004,11,9,6,28,44.04,53318.2699542,1,0,41.5,36,11,52.4,768079,m141,M17,04BF20,i.MP9701,289,,
2004,11,9,6,34,24.82,53318.2738984,1,0,40.68,36,11,49.3,768080,m141,M17,04BF20,i.MP9701,289,,
2004,11,9,6,40,21.45,53318.278026,1,0,41.75,36,11,42.4,768081,m141,M17,04BF20,i.MP9701,289,,
2004,11,9,6,46,7.83,53318.282035,1,0,42.32,36,11,55.4,768082,m141,M17,04BF20,i.MP9701,289,,
2004,11,9,6,51,56.2,53318.2860672,1,0,41.25,36,12,2.4,768083,m141,M17,04BF20,i.MP9701,289,,
2004,11,10,5,49,32.06,53319.2427321,0,27,29.74,35,13,52.2,768439,m121,M21,04BF20,g.MP9401,289,,
2004,11,10,5,55,21.34,53319.2467747,0,27,28.92,35,13,49.2,768440,m121,M21,04BF20,g.MP9401,289,,
2004,11,10,6,1,2.57,53319.2507241,0,27,29.99,35,13,42.2,768441,m121,M21,04BF20,g.MP9401,289,,
2004,11,10,6,6,46.4,53319.2547037,0,27,30.56,35,13,55.2,768442,m121,M21,04BF20,g.MP9401,289,,
2004,11,10,6,12,26.93,53319.258645,0,27,29.5,35,14,2.2,768443,m121,M21,04BF20,g.MP9401,289,,
2004,11,10,6,19,15.55,53319.2633745,0,27,29.74,35,13,52.2,768444,m121,M21,04BF20,i.MP9701,289,,
2004,11,10,6,24,59.39,53319.267354,0,27,28.92,35,13,49.1,768445,m121,M21,04BF20,i.MP9701,289,,
2004,11,10,6,30,44.68,53319.2713505,0,27,29.99,35,13,42.2,768446,m121,M21,04BF20,i.MP9701,289,,
2004,11,10,6,36,25.49,53319.2752951,0,27,30.56,35,13,55.2,768447,m121,M21,04BF20,i.MP9701,289,,
2004,11,10,6,42,8.72,53319.2792676,0,27,29.5,35,14,2.2,768448,m121,M21,04BF20,i.MP9701,289,,
2004,11,11,5,30,15.64,53320.2293477,0,32,17.96,35,15,46.5,768660,m123,M22,04BF20,g.MP9401,289,,
2004,11,11,5,35,57.27,53320.2333018,0,32,17.14,35,15,43.5,768661,m123,M22,04BF20,g.MP9401,289,,
2004,11,11,5,41,38.0,53320.2372454,0,32,18.2,35,15,36.4,768662,m123,M22,04BF20,g.MP9401,289,,
2004,11,11,5,47,18.54,53320.2411868,0,32,18.78,35,15,49.5,768663,m123,M22,04BF20,g.MP9401,289,,
2004,11,11,5,52,58.92,53320.2451264,0,32,17.72,35,15,56.5,768664,m123,M22,04BF20,g.MP9401,289,,
2004,11,11,5,59,52.85,53320.2499172,0,32,17.96,35,15,46.5,768665,m123,M22,04BF20,i.MP9701,289,,
2004,11,11,6,18,59.32,53320.2631866,0,32,17.14,35,15,43.5,768668,m123,M22,04BF20,i.MP9701,289,,
2004,11,11,6,24,37.86,53320.2671048,0,32,18.2,35,15,36.5,768669,m123,M22,04BF20,i.MP9701,289,,
2004,11,11,6,30,17.69,53320.271038,0,32,18.78,35,15,49.4,768670,m123,M22,04BF20,i.MP9701,289,,
2004,11,11,6,35,59.07,53320.2749892,0,32,17.71,35,15,56.5,768671,m123,M22,04BF20,i.MP9701,289,,
2004,11,13,5,55,50.15,53322.2471082,1,33,51.0,30,39,37.1,769086,m026,M33C,04BF26,g.MP9401,480,20.442,20.89
2004,11,13,6,23,32.4,53322.2663472,1,33,51.0,30,39,37.1,769089,m026,M33C,04BF26,i.MP9701,600,20.442,20.89
2004,11,13,6,36,26.91,53322.2753114,1,15,40.98,34,1,35.7,769090,m090,M44,04BF20,i.MP9701,289,,
2004,11,13,6,42,47.23,53322.2797134,1,15,42.02,34,1,28.8,769091,m090,M44,04BF20,i.MP9701,289,,
2004,11,13,6,48,35.21,53322.2837409,1,15,42.58,34,1,41.8,769092,m090,M44,04BF20,i.MP9701,289,,
2004,11,13,7,3,37.94,53322.2941892,1,15,42.02,34,1,28.8,769094,m090,M44,04BF20,i.MP9701,289,,
2004,11,13,7,9,22.57,53322.298178,1,15,42.58,34,1,41.7,769095,m090,M44,04BF20,i.MP9701,289,,
2004,11,13,7,15,26.65,53322.3023918,1,15,41.53,34,1,48.7,769096,m090,M44,04BF20,i.MP9701,289,,
2004,11,19,6,7,53.03,53328.2554749,1,33,51.0,30,39,37.1,769541,m026,M33C,04BF26,g.MP9401,480,20.442,20.89
2004,11,19,6,29,47.8,53328.2706922,1,33,51.0,30,39,37.1,769543,m026,M33C,04BF26,i.MP9701,600,20.442,20.89
2004,12,6,6,15,55.96,53345.2610644,1,33,51.0,30,39,37.1,773381,m026,M33C,04BF26,g.MP9401,480,20.442,20.89
2004,12,6,6,37,52.64,53345.2763037,1,33,50.99,30,39,37.1,773383,m026,M33C,04BF26,i.MP9701,600,20.442,20.89
2005,1,16,6,55,0.79,53386.2882035,1,33,51.0,30,39,37.1,777226,m026,M33C,04BF26,g.MP9401,480,20.442,20.89
2005,1,16,7,16,59.96,53386.3034718,1,33,51.0,30,39,37.1,777228,m026,M33C,04BF26,i.MP9701,600,20.442,20.89
2005,8,3,11,0,59.17,53585.4590182,0,27,29.7,35,13,52.2,806470,m121,M21,05BF48,g.MP9401,289,,
2005,8,3,11,7,34.5,53585.4635937,0,27,28.88,35,13,49.2,806471,m121,M21,05BF48,g.MP9401,289,,
2005,8,3,11,14,58.82,53585.4687364,0,27,29.95,35,13,42.3,806472,m121,M21,05BF48,g.MP9401,289,,
2005,8,3,11,20,48.15,53585.4727796,0,27,30.52,35,13,55.2,806473,m121,M21,05BF48,g.MP9401,289,,
2005,8,3,11,26,59.08,53585.4770727,0,27,29.45,35,14,2.2,806474,m121,M21,05BF48,g.MP9401,289,,
2005,8,3,11,34,4.31,53585.4819943,0,27,29.7,35,13,52.3,806475,m121,M21,05BF48,i.MP9701,289,,
2005,8,3,11,40,25.39,53585.4864049,0,27,28.88,35,13,49.2,806476,m121,M21,05BF48,i.MP9701,289,,
2005,8,3,11,46,39.02,53585.4907294,0,27,29.95,35,13,42.2,806477,m121,M21,05BF48,i.MP9701,289,,
2005,8,3,11,52,19.0,53585.4946643,0,27,30.51,35,13,55.2,806478,m121,M21,05BF48,i.MP9701,289,,
2005,8,3,11,58,9.78,53585.4987243,0,27,29.45,35,14,2.2,806479,m121,M21,05BF48,i.MP9701,289,,
2005,8,3,12,5,9.45,53585.5035816,0,27,29.74,35,13,52.2,806480,m121,M21,05BF48,g.MP9401,289,,
2005,8,3,12,10,52.58,53585.5075531,0,27,28.92,35,13,49.2,806481,m121,M21,05BF48,g.MP9401,289,,
2005,8,3,12,16,42.57,53585.5116038,0,27,29.99,35,13,42.2,806482,m121,M21,05BF48,g.MP9401,289,,
2005,8,3,12,22,55.54,53585.5159207,0,27,30.56,35,13,55.2,806483,m121,M21,05BF48,g.MP9401,289,,
2005,8,3,12,28,48.02,53585.5200003,0,27,29.49,35,14,2.3,806484,m121,M21,05BF48,g.MP9401,289,,
2005,8,3,12,35,48.9,53585.5248715,0,27,29.74,35,13,52.1,806485,m121,M21,05BF48,i.MP9701,289,,
2005,8,3,12,41,34.78,53585.5288748,0,27,28.93,35,13,49.2,806486,m121,M21,05BF48,i.MP9701,289,,
2005,8,3,12,48,52.01,53585.5339353,0,27,29.99,35,13,42.1,806487,m121,M21,05BF48,i.MP9701,289,,
2005,8,3,12,54,47.44,53585.538049,0,27,30.55,35,13,55.2,806488,m121,M21,05BF48,i.MP9701,289,,
2005,8,3,13,0,28.57,53585.5419973,0,27,29.49,35,14,2.2,806489,m121,M21,05BF48,i.MP9701,289,,
2005,8,5,11,22,9.74,53587.4737239,0,37,6.72,35,16,58.2,806734,m125,M23,05BF48,g.MP9401,289,,
2005,8,5,11,27,49.48,53587.477656,0,37,5.9,35,16,55.1,806735,m125,M23,05BF48,g.MP9401,289,,
2005,8,5,11,33,29.87,53587.4815957,0,37,6.97,35,16,48.1,806736,m125,M23,05BF48,g.MP9401,289,,
2005,8,5,11,39,15.76,53587.485599,0,37,7.54,35,17,1.1,806737,m125,M23,05BF48,g.MP9401,289,,
2005,8,5,11,44,55.79,53587.4895346,0,37,6.47,35,17,8.1,806738,m125,M23,05BF48,g.MP9401,289,,
2005,8,5,11,51,55.57,53587.4943931,0,37,6.72,35,16,58.1,806739,m125,M23,05BF48,i.MP9701,289,,
2005,8,5,11,57,35.85,53587.4983315,0,37,5.9,35,16,55.1,806740,m125,M23,05BF48,i.MP9701,289,,
2005,8,5,12,3,22.02,53587.5023383,0,37,6.96,35,16,48.1,806741,m125,M23,05BF48,i.MP9701,289,,
2005,8,5,12,9,2.01,53587.5062732,0,37,7.53,35,17,1.1,806742,m125,M23,05BF48,i.MP9701,289,,
2005,8,5,12,14,41.84,53587.5102064,0,37,6.48,35,17,8.1,806743,m125,M23,05BF48,i.MP9701,289,,
2005,8,5,12,20,21.97,53587.5141431,0,41,55.79,35,17,26.8,806744,m127,M24,05BF48,i.MP9701,289,,
2005,8,5,12,26,2.0,53587.5180787,0,41,54.97,35,17,23.8,806745,m127,M24,05BF48,i.MP9701,289,,
2005,8,5,12,31,42.23,53587.5220165,0,41,56.03,35,17,16.8,806746,m127,M24,05BF48,i.MP9701,289,,
2005,8,5,12,37,23.01,53587.5259607,0,41,56.61,35,17,29.8,806747,m127,M24,05BF48,i.MP9701,289,,
2005,8,5,12,43,2.74,53587.5298928,0,41,55.54,35,17,36.8,806748,m127,M24,05BF48,i.MP9701,289,,
2005,8,5,12,50,13.31,53587.5348763,0,41,55.79,35,17,26.8,806749,m127,M24,05BF48,g.MP9401,289,,
2005,8,5,12,55,53.4,53587.5388125,0,41,54.97,35,17,23.8,806750,m127,M24,05BF48,g.MP9401,289,,
2005,8,5,13,1,33.33,53587.5427468,0,41,56.03,35,17,16.8,806751,m127,M24,05BF48,g.MP9401,289,,
2005,8,5,13,7,13.86,53587.5466882,0,41,56.61,35,17,29.8,806752,m127,M24,05BF48,g.MP9401,289,,
2005,8,5,13,12,52.79,53587.550611,0,41,55.54,35,17,36.8,806753,m127,M24,05BF48,g.MP9401,289,,
2005,8,6,11,54,42.36,53588.4963236,0,46,44.89,35,17,12.5,806840,m126,M25,05BF48,g.MP9401,289,,
2005,8,6,12,0,22.79,53588.5002638,0,46,44.07,35,17,9.5,806841,m126,M25,05BF48,g.MP9401,289,,
2005,8,6,12,6,3.37,53588.5042057,0,46,45.13,35,17,2.5,806842,m126,M25,05BF48,g.MP9401,289,,
2005,8,6,12,11,43.7,53588.5081447,0,46,45.7,35,17,15.5,806843,m126,M25,05BF48,g.MP9401,289,,
2005,8,6,12,17,23.73,53588.5120802,0,46,44.64,35,17,22.5,806844,m126,M25,05BF48,g.MP9401,289,,
2005,8,6,12,24,21.31,53588.5169133,0,46,44.89,35,17,12.5,806845,m126,M25,05BF48,i.MP9701,289,,
2005,8,6,12,30,1.69,53588.5208529,0,46,44.07,35,17,9.5,806846,m126,M25,05BF48,i.MP9701,289,,
2005,8,6,12,35,47.02,53588.5248498,0,46,45.13,35,17,2.6,806847,m126,M25,05BF48,i.MP9701,289,,
2005,8,6,12,41,26.95,53588.5287841,0,46,45.7,35,17,15.5,806848,m126,M25,05BF48,i.MP9701,289,,
2005,8,6,12,47,5.33,53588.5327006,0,46,44.64,35,17,22.5,806849,m126,M25,05BF48,i.MP9701,289,,
2005,8,6,12,54,7.76,53588.5375898,0,51,33.79,35,16,15.3,806850,m124,M26,05BF48,g.MP9401,289,,
2005,8,6,12,59,46.69,53588.5415126,0,51,32.98,35,16,12.3,806851,m124,M26,05BF48,g.MP9401,289,,
2005,8,6,13,5,26.67,53588.5454476,0,51,34.03,35,16,5.3,806852,m124,M26,05BF48,g.MP9401,289,,
2005,8,6,13,11,37.25,53588.5497367,0,51,34.6,35,16,18.3,806853,m124,M26,05BF48,g.MP9401,289,,
2005,8,6,13,17,17.33,53588.5536728,0,51,33.55,35,16,25.3,806854,m124,M26,05BF48,g.MP9401,289,,
2005,8,7,12,52,52.42,53589.5367179,0,51,33.79,35,16,15.3,806881,m124,M26,05BF48,i.MP9701,289,,
2005,8,7,12,58,36.85,53589.5407043,0,51,32.97,35,16,12.3,806882,m124,M26,05BF48,i.MP9701,289,,
2005,8,7,13,4,18.54,53589.544659,0,51,34.04,35,16,5.3,806883,m124,M26,05BF48,i.MP9701,289,,
2005,8,7,13,9,58.17,53589.5485899,0,51,34.61,35,16,18.3,806884,m124,M26,05BF48,i.MP9701,289,,
2005,8,7,13,15,36.45,53589.5525052,0,51,33.54,35,16,25.3,806885,m124,M26,05BF48,i.MP9701,289,,
2005,8,7,13,22,45.22,53589.5574679,0,56,22.21,35,14,35.3,806886,m122,M27,05BF48,g.MP9401,289,,
2005,8,7,13,28,28.65,53589.5614428,0,56,21.39,35,14,32.3,806887,m122,M27,05BF48,g.MP9401,289,,
2005,8,7,13,34,18.98,53589.5654975,0,56,22.46,35,14,25.3,806888,m122,M27,05BF48,g.MP9401,289,,
2005,8,7,13,40,3.26,53589.5694822,0,56,23.03,35,14,38.3,806889,m122,M27,05BF48,g.MP9401,289,,
2005,8,10,10,37,50.73,53592.4429483,0,56,22.21,35,14,35.4,806984,m122,M27,05BF48,i.MP9701,289,,
2005,8,10,10,43,34.36,53592.4469255,0,56,21.39,35,14,32.3,806985,m122,M27,05BF48,i.MP9701,289,,
2005,8,10,10,49,19.39,53592.4509189,0,56,22.46,35,14,25.3,806986,m122,M27,05BF48,i.MP9701,289,,
2005,8,10,10,55,3.02,53592.4548961,0,56,23.02,35,14,38.4,806987,m122,M27,05BF48,i.MP9701,289,,
2005,8,10,11,0,47.3,53592.4588808,0,56,21.96,35,14,45.3,806988,m122,M27,05BF48,i.MP9701,289,,
2005,8,10,11,6,30.63,53592.4628546,0,56,23.03,35,14,38.3,806989,m122,M27,05BF48,i.MP9701,289,,
2005,8,10,11,14,3.61,53592.4680973,0,56,21.97,35,14,45.3,806990,m122,M27,05BF48,g.MP9401,289,,
2005,8,10,11,19,45.59,53592.4720554,1,1,9.92,35,12,12.9,806991,m120,M28,05BF48,g.MP9401,289,,
2005,8,10,11,37,55.62,53592.4846716,1,1,9.92,35,12,12.7,806993,m120,M28,05BF48,i.MP9701,289,,
2005,8,10,11,43,40.91,53592.4886679,1,1,9.1,35,12,9.7,806994,m120,M28,05BF48,i.MP9701,289,,
2005,8,10,11,49,20.53,53592.4925988,1,1,10.17,35,12,2.8,806995,m120,M28,05BF48,i.MP9701,289,,
2005,8,10,11,55,4.47,53592.4965795,1,1,10.73,35,12,15.8,806996,m120,M28,05BF48,i.MP9701,289,,
2005,8,10,12,0,47.89,53592.5005543,1,1,9.67,35,12,22.8,806997,m120,M28,05BF48,i.MP9701,289,,
2005,8,10,12,8,13.82,53592.5057155,0,56,21.96,35,14,45.3,806998,m122,M27,05BF48,g.MP9401,289,,
2005,8,11,11,6,21.97,53593.4627543,1,1,9.92,35,12,12.8,807140,m120,M28,05BF48,g.MP9401,289,,
2005,8,11,11,12,7.1,53593.4667489,1,1,9.11,35,12,9.8,807141,m120,M28,05BF48,g.MP9401,289,,
2005,8,11,11,17,49.48,53593.4707116,1,1,10.16,35,12,2.8,807142,m120,M28,05BF48,g.MP9401,289,,
2005,8,11,11,23,28.87,53593.4746396,1,1,10.74,35,12,15.8,807143,m120,M28,05BF48,g.MP9401,289,,
2005,8,11,11,29,10.75,53593.4785966,1,1,9.67,35,12,22.8,807144,m120,M28,05BF48,g.MP9401,289,,
2005,8,11,11,40,12.51,53593.4862559,1,5,56.67,35,9,8.5,807146,m116,M29,05BF48,g.MP9401,289,,
2005,8,11,11,45,57.04,53593.4902435,1,5,55.85,35,9,5.4,807147,m116,M29,05BF48,g.MP9401,289,,
2005,8,11,11,51,42.07,53593.4942369,1,5,56.91,35,8,58.4,807148,m116,M29,05BF48,g.MP9401,289,,
2005,8,11,11,57,26.35,53593.4982216,1,5,57.49,35,9,11.4,807149,m116,M29,05BF48,g.MP9401,289,,
2005,8,11,12,3,10.28,53593.5022023,1,5,56.42,35,9,18.4,807150,m116,M29,05BF48,g.MP9401,289,,
2005,8,11,12,10,20.71,53593.5071841,1,5,56.67,35,9,8.4,807151,m116,M29,05BF48,i.MP9701,289,,
2005,8,11,12,16,5.19,53593.5111711,1,5,55.85,35,9,5.4,807152,m116,M29,05BF48,i.MP9701,289,,
2005,8,11,12,21,49.32,53593.5151541,1,5,56.91,35,8,58.4,807153,m116,M29,05BF48,i.MP9701,289,,
2005,8,11,12,27,32.65,53593.5191279,1,5,57.49,35,9,11.4,807154,m116,M29,05BF48,i.MP9701,289,,
2005,8,11,12,33,16.13,53593.5231033,1,5,56.42,35,9,18.4,807155,m116,M29,05BF48,i.MP9701,289,,
2005,8,28,9,52,35.25,53610.4115191,0,18,59.07,34,9,37.0,809479,m093,M32,05BF48,g.MP9401,289,,
2005,8,28,9,58,18.38,53610.4154905,0,18,58.26,34,9,34.0,809480,m093,M32,05BF48,g.MP9401,289,,
2005,8,28,10,4,3.36,53610.4194833,0,18,59.32,34,9,26.9,809481,m093,M32,05BF48,g.MP9401,289,,
2005,8,28,10,9,46.69,53610.4234571,0,18,59.88,34,9,40.0,809482,m093,M32,05BF48,g.MP9401,289,,
2005,8,28,10,15,28.92,53610.4274181,0,18,58.83,34,9,47.0,809483,m093,M32,05BF48,g.MP9401,289,,
2005,8,28,10,22,30.55,53610.432298,0,18,59.07,34,9,37.0,809484,m093,M32,05BF48,i.MP9701,289,,
2005,8,28,10,28,12.88,53610.4362602,0,18,58.26,34,9,33.9,809485,m093,M32,05BF48,i.MP9701,289,,
2005,8,28,10,33,51.41,53610.4401784,0,18,59.31,34,9,27.1,809486,m093,M32,05BF48,i.MP9701,289,,
2005,8,28,10,39,29.99,53610.4440971,0,18,59.87,34,9,40.0,809487,m093,M32,05BF48,i.MP9701,289,,
2005,8,28,10,45,11.62,53610.4480512,0,18,58.83,34,9,47.0,809488,m093,M32,05BF48,i.MP9701,289,,
2005,8,28,10,59,1.72,53610.4576588,0,23,41.71,34,12,41.6,809490,m096,M33,05BF48,g.MP9401,289,,
2005,8,28,11,4,45.6,53610.4616389,0,23,40.9,34,12,38.5,809491,m096,M33,05BF48,g.MP9401,289,,
2005,8,28,11,18,31.71,53610.4712003,0,23,41.95,34,12,31.6,809492,m096,M33,05BF48,g.MP9401,289,,
2005,8,28,11,25,48.98,53610.4762614,0,23,42.51,34,12,44.6,809493,m096,M33,05BF48,g.MP9401,289,,
2005,8,28,11,34,50.5,53610.482529,0,23,41.46,34,12,51.6,809494,m096,M33,05BF48,g.MP9401,289,,
2005,8,28,11,59,23.92,53610.4995824,0,23,41.7,34,12,41.6,809495,m096,M33,05BF48,i.MP9701,289,,
2005,8,28,12,5,2.65,53610.5035029,0,23,40.9,34,12,38.6,809496,m096,M33,05BF48,i.MP9701,289,,
2005,8,28,12,10,42.73,53610.507439,0,23,41.95,34,12,31.6,809497,m096,M33,05BF48,i.MP9701,289,,
2005,8,28,12,16,22.86,53610.5113757,0,23,42.51,34,12,44.6,809498,m096,M33,05BF48,i.MP9701,289,,
2005,8,28,12,22,2.89,53610.5153112,0,23,41.47,34,12,51.6,809499,m096,M33,05BF48,i.MP9701,289,,
2005,8,29,9,35,26.31,53611.3996101,0,28,25.32,34,15,5.8,809587,m099,M34,05BF48,g.MP9401,289,,
2005,8,29,9,41,6.54,53611.403548,0,28,24.51,34,15,2.8,809588,m099,M34,05BF48,g.MP9401,289,,
2005,8,29,9,46,46.67,53611.4074847,0,28,25.56,34,14,55.8,809589,m099,M34,05BF48,g.MP9401,289,,
2005,8,29,9,52,25.26,53611.4114034,0,28,26.13,34,15,8.8,809590,m099,M34,05BF48,g.MP9401,289,,
2005,8,29,9,58,5.24,53611.4153384,0,28,25.08,34,15,15.8,809591,m099,M34,05BF48,g.MP9401,289,,
2005,8,29,10,5,2.81,53611.4201714,0,28,25.32,34,15,5.8,809592,m099,M34,05BF48,i.MP9701,289,,
2005,8,29,10,10,42.84,53611.424107,0,28,24.51,34,15,2.8,809593,m099,M34,05BF48,i.MP9701,289,,
2005,8,29,10,16,21.82,53611.4280304,0,28,25.56,34,14,55.8,809594,m099,M34,05BF48,i.MP9701,289,,
2005,8,29,10,22,1.9,53611.4319665,0,28,26.13,34,15,8.7,809595,m099,M34,05BF48,i.MP9701,289,,
2005,8,29,10,27,42.28,53611.4359061,0,28,25.07,34,15,15.8,809596,m099,M34,05BF48,i.MP9701,289,,
2005,8,29,10,33,21.21,53611.4398289,0,33,9.67,34,16,49.4,809597,m101,M35,05BF48,i.MP9701,289,,
2005,8,29,10,39,1.55,53611.4437679,0,33,8.86,34,16,46.4,809598,m101,M35,05BF48,i.MP9701,289,,
2005,8,29,10,44,41.83,53611.4477063,0,33,9.91,34,16,39.4,809599,m101,M35,05BF48,i.MP9701,289,,
2005,8,29,10,50,22.21,53611.4516459,0,33,10.48,34,16,52.4,809600,m101,M35,05BF48,i.MP9701,289,,
2005,8,29,10,56,2.64,53611.4555861,0,33,9.43,34,16,59.3,809601,m101,M35,05BF48,i.MP9701,289,,
2005,8,29,11,3,13.56,53611.4605736,0,33,9.67,34,16,49.4,809602,m101,M35,05BF48,g.MP9401,289,,
2005,8,29,11,8,52.44,53611.4644959,0,33,8.86,34,16,46.4,809603,m101,M35,05BF48,g.MP9401,289,,
2005,8,29,11,14,32.82,53611.4684355,0,33,9.91,34,16,39.4,809604,m101,M35,05BF48,g.MP9401,289,,
2005,8,29,11,20,13.1,53611.4723739,0,33,10.48,34,16,52.4,809605,m101,M35,05BF48,g.MP9401,289,,
2005,8,29,11,25,53.43,53611.4763129,0,33,9.43,34,16,59.4,809606,m101,M35,05BF48,g.MP9401,289,,
2005,8,30,9,59,49.01,53612.4165394,0,37,54.51,34,17,51.9,809729,m103,M36,05BF48,g.MP9401,289,,
2005,8,30,10,5,28.99,53612.4204744,0,37,53.7,34,17,48.9,809730,m103,M36,05BF48,g.MP9401,289,,
2005,8,30,10,11,7.82,53612.4243961,0,37,54.75,34,17,41.9,809731,m103,M36,05BF48,g.MP9401,289,,
2005,8,30,10,16,47.8,53612.428331,0,37,55.32,34,17,54.8,809732,m103,M36,05BF48,g.MP9401,289,,
2005,8,30,10,22,26.53,53612.4322515,0,37,54.27,34,18,1.9,809733,m103,M36,05BF48,g.MP9401,289,,
2005,8,30,10,29,24.16,53612.4370852,0,37,54.51,34,17,51.9,809734,m103,M36,05BF48,i.MP9701,289,,
2005,8,30,10,35,4.24,53612.4410213,0,37,53.7,34,17,48.9,809735,m103,M36,05BF48,i.MP9701,289,,
2005,8,30,10,40,44.22,53612.4449562,0,37,54.75,34,17,41.9,809736,m103,M36,05BF48,i.MP9701,289,,
2005,8,30,10,46,24.3,53612.4488924,0,37,55.32,34,17,54.9,809737,m103,M36,05BF48,i.MP9701,289,,
2005,8,30,10,52,4.03,53612.4528244,0,37,54.27,34,18,1.9,809738,m103,M36,05BF48,i.MP9701,289,,
2005,9,3,12,6,28.79,53616.5044999,0,47,24.69,34,17,53.3,810142,m104,M38,05BF48,g.MP9401,289,,
2005,9,5,10,11,51.3,53618.4248993,0,47,24.69,34,17,53.3,810404,m104,M38,05BF48,g.MP9401,289,,
2005,9,5,10,17,34.43,53618.4288708,0,47,23.88,34,17,50.3,810405,m104,M38,05BF48,g.MP9401,289,,
2005,9,5,10,23,19.26,53618.4328619,0,47,24.94,34,17,43.3,810406,m104,M38,05BF48,g.MP9401,289,,
2005,9,5,10,29,3.09,53618.4368414,0,47,25.5,34,17,56.3,810407,m104,M38,05BF48,g.MP9401,289,,
2005,9,5,11,2,56.83,53618.46038,0,47,24.45,34,18,3.2,810409,m104,M38,05BF48,g.MP9401,289,,
2005,9,5,11,9,58.91,53618.4652651,0,47,24.69,34,17,53.3,810410,m104,M38,05BF48,i.MP9701,289,,
2005,9,5,11,20,19.27,53618.4724453,0,47,23.88,34,17,50.3,810411,m104,M38,05BF48,i.MP9701,289,,
2005,9,5,11,25,59.6,53618.4763843,0,47,24.93,34,17,43.3,810412,m104,M38,05BF48,i.MP9701,289,,
2005,9,5,11,31,39.93,53618.4803233,0,47,25.49,34,17,56.3,810413,m104,M38,05BF48,i.MP9701,289,,
2005,9,5,11,37,20.11,53618.4842606,0,47,24.45,34,18,3.3,810414,m104,M38,05BF48,i.MP9701,289,,
2005,9,6,9,52,18.92,53619.4113301,0,52,9.55,34,16,52.1,810474,m102,M39,05BF48,g.MP9401,289,,
2005,9,6,9,58,4.61,53619.4153311,0,52,8.74,34,16,49.1,810475,m102,M39,05BF48,g.MP9401,289,,
2005,9,6,10,3,46.54,53619.4192886,0,52,9.8,34,16,42.2,810476,m102,M39,05BF48,g.MP9401,289,,
2005,9,6,10,9,26.67,53619.4232253,0,52,10.36,34,16,55.1,810477,m102,M39,05BF48,g.MP9401,289,,
2005,9,6,10,15,6.85,53619.4271626,0,52,9.31,34,17,2.1,810478,m102,M39,05BF48,g.MP9401,289,,
2005,9,6,10,22,5.12,53619.4320038,0,52,9.56,34,16,52.3,810479,m102,M39,05BF48,i.MP9701,289,,
2005,9,6,10,27,45.3,53619.435941,0,52,8.74,34,16,49.0,810480,m102,M39,05BF48,i.MP9701,289,,
2005,9,6,10,33,29.54,53619.4399252,0,52,9.79,34,16,42.1,810481,m102,M39,05BF48,i.MP9701,289,,
2005,9,6,10,39,13.12,53619.4439018,0,52,10.36,34,16,55.1,810482,m102,M39,05BF48,i.MP9701,289,,
2005,9,6,10,44,58.2,53619.4478958,0,52,9.31,34,17,2.0,810483,m102,M39,05BF48,i.MP9701,289,,
2005,9,9,9,35,59.81,53622.3999978,0,56,53.91,34,15,9.8,810966,m100,M40,05BF48,g.MP9401,289,,
2005,9,10,8,56,45.19,53623.3727452,0,56,53.91,34,15,9.9,811133,m100,M40,05BF48,g.MP9401,289,,
2005,9,10,9,2,25.52,53623.3766842,0,56,53.1,34,15,6.9,811134,m100,M40,05BF48,g.MP9401,289,,
